user,item,rating,prediction
A3I9DM8V0M6U6H,6305238065,3.0,3.3097347323625477
A331OF34UX4Y1K,B0002J4X3O,2.0,0.9119028298920625
A3RFXU3P0XKKF4,B0059XTUVI,2.0,2.83384190188254
AJMU8VVFKMZI4,0800129806,3.0,2.957788820011909
A391RY3TA1MCVM,B004NJR4EO,2.0,2.2562244880621876
A2TAPSNKK9AFSQ,6301963725,5.0,4.588402127749564
A3GRANSGMYPX00,B00005JMG8,3.0,3.7354222028765243
A2FS6OGMZMALTD,B00005JKCH,3.0,3.5058294297267247
A2F1P10GGZ7K2T,B000BPK2IY,3.0,3.972913897834024
AO1Z0TQWCRGL4,B00006A8T4,5.0,5.053805683681414
A370Z6I5GBWU44,B001HN69AE,2.0,2.511305349799436
A19MMJMNCJEBTS,B002VPE1AW,5.0,4.6107020514025425
AGZVS6M8XJGN6,6303990444,3.0,3.1962533624076483
A3QZ81L3DIO5C1,6302035058,5.0,5.001933237345929
A10L8O1ZMUIMR2,B00005JL3T,5.0,4.075513566520493
A3DI1ZY8MNEAR5,B0001AVZ9Y,3.0,3.9996498117476653
A2MYUI8IT6UBUU,0790729628,5.0,4.008143568707495
A3TZV5SXQ8F6ST,1417030976,4.0,4.253683884122214
A2M85JGCPOR97Y,B002ZG98J6,5.0,4.542699891420768
A29EEL0560NVG7,B000AQ69RM,1.0,1.5389574162561253
AUS2EQT4NU3BF,B000AXWGRC,4.0,4.073949895335808
A28OB1QLXN5BM6,B0013XZ2QA,5.0,3.826853109256162
A10ODC971MDHV8,6300185125,5.0,5.299876019693023
A26BWRBPP4V2WF,B00080ZG10,4.0,3.6394783067923364
A1YHKSTVSYEYTU,B0000639HN,5.0,4.547327077782231
A15YPJLKLZS0MK,B001TOD92C,3.0,3.350576965654487
A1ME7N1ORVTEG5,B00DL477I0,5.0,4.269472454873266
A33CLVW2K7SL1P,B0007PICAI,4.0,3.278811183932519
A1U360OMVQRPUB,B000GFLKEY,4.0,4.381840559910309
A2YVFPMTLCEOYP,0792845145,4.0,4.114604232143603
AI345DWOQT367,B00005JLZK,3.0,3.2411194890561097
A6ORKQ4CW15TY,B000BKVQRU,3.0,3.903233075337168
A1BBT9XLKQDV81,B00005R87Q,5.0,4.184225547876746
A1M9DQDGE07Q0U,6300181502,3.0,3.218408692282614
AVF60NZ99H9D5,B0000VV4OK,4.0,3.3272273422778462
A1KL466UI2W31L,B00B52F278,5.0,5.020777870647418
ANCOMAI0I7LVG,0783230389,3.0,4.11453007829739
A18UBPBIKPQMPE,B0001JXOUS,3.0,3.0991448027805353
A12X2J7AVZ04IQ,630401709X,5.0,5.140915088008031
AE9GUE3HHOX3U,076781777X,5.0,4.068441523753311
AKMXCZXE0KD5H,0783230559,3.0,4.4341504830441005
A3LZGLA88K0LA0,B000BYA5G4,3.0,4.109460619691609
ABO2ZI2Y5DQ9T,B000068MBI,2.0,2.981132733709646
A3MJOVF3SEYAB7,B000083C6I,4.0,3.1302065666422334
A1BVE2ZIBKJ7YI,B000VWYJ5Y,1.0,3.4587854159052003
A2ZHH7AK83JB5G,6300214257,5.0,4.022170241841195
A13E0ARAXI6KJW,0782006760,4.0,4.109411280923586
A1RJXK6KF3LL5R,B00003CXSM,5.0,4.739358489336053
A4VH04TA14CPE,B002VL5BWS,2.0,2.662687503463757
A2UUP58XPQW3GF,B00005JNJV,4.0,4.581423122703017
A1L5FQ4OWCFL99,B005LAJ16I,5.0,4.303131817706834
A22BPC7LRSGSYQ,6300184935,5.0,4.243822294523083
A1TDB4WCNLVPMG,B000L212HC,5.0,3.6903098676672235
A1Z9OAK38PYOYY,B00006AGHD,1.0,3.4315878270698654
A2V1121177OVJ,B001DB6J82,5.0,5.3157834097612335
A3RYBMVQNIU3R1,B00005JKDQ,5.0,4.817711363863904
A2YNT4QDEQX30F,6304680724,4.0,4.1338493618965755
A2ZKI6P970YZQT,B001GCUO0C,5.0,4.0239683376956625
ASIA7V7CBSKD3,B0001MDP36,5.0,3.5738439558175754
AYMZTWBG0V53W,B00000JXVQ,5.0,4.179085278345721
A6ADO7B6FUVN,B00005JKIO,3.0,2.4532687132047006
A19HQVND02SRWE,6303407188,5.0,4.294686850997014
A38BQKP5SWQN5O,B008JFURII,1.0,3.5720211262523556
A1P7CTV6PG9UGH,B00188NXN4,2.0,3.391411477810786
A1VAU4V7HOE90T,B00003CXRM,5.0,4.712627473296
ANCOMAI0I7LVG,B002ZG99TA,4.0,3.157767513796221
A152C8GYY25HAH,B00006JDVX,3.0,3.2891720922298986
A2F1P10GGZ7K2T,0788860704,4.0,3.9320581925366964
AGZVS6M8XJGN6,1567301290,4.0,3.9133313262383984
ABO2ZI2Y5DQ9T,B001KEHAG2,4.0,3.9896117527877566
A29TKSIWA3JKF3,B0001XAPZ6,5.0,4.272627590565192
A2LEIANN1UZTHP,B000AYEL4W,4.0,3.8703962964932757
A3QQB445VTNQDA,6304509103,3.0,3.6095799037971004
A2WRWK0ARXOFSZ,B001I9XOQ4,4.0,3.0829656826014613
A3P7WNM0UHV4YQ,0767806239,2.0,1.899951207269984
A3FSGTB2I12FHB,B0002KVUKM,5.0,3.824202750574166
A3UA046AA3DXFD,1573628131,1.0,4.126115566869055
A2RG6V2HH02U0M,B004L3AQLU,5.0,4.516327300684901
A294DWRBQUOIK4,6305365121,3.0,3.239512935047488
A38TC59GM2WW1X,B00005JKVZ,5.0,4.923830983185757
A14GK0E64J0WAS,B00DL47RQ2,4.0,4.372004755249972
A3KMTOFTUUNFHG,6300247104,5.0,5.068432362396495
AC62SNVRI158P,B0002IQMAM,3.0,4.082173833362652
A308X3FITWLF7W,6302380596,4.0,4.549550666189257
AGQY11NLQJ2JL,B0015OKWKS,4.0,3.8895607044914766
A12X2J7AVZ04IQ,B00005AFQ9,5.0,4.723005562979502
A2GA2SO3YK6CXI,B0006A9FIM,5.0,4.657702714061394
A1BE1OKY80FUBH,B000C3L27K,5.0,4.296222196283582
A1G5Q9HBN0EGDV,6301278410,5.0,5.198530149066391
A1KFBAPAKMEQUF,B001L2ZSKS,1.0,4.471747006504508
A32ZOSZVX052IJ,B0006SSOHC,5.0,4.8375415652066085
A3LTZGHZBBBQX0,B0000399WC,4.0,4.633053178519052
A141HP4LYPWMSR,B0002V7TI8,2.0,4.025378926899496
A2Z5WEA0KOMN9G,0790701251,3.0,4.362724406068961
A3VHUQ85RH0BC3,6302544289,2.0,3.7776710149243833
ARMG4L2GLW25A,6302814146,3.0,4.045582202504393
A1LIS4BFMI6C4A,B0000633ZP,4.0,2.5352099512648407
A1TW9ZGRDQQZ2Y,B00094ARN2,5.0,3.6924126233481562
AJX8Q5CKA59DJ,B001GCUO5M,4.0,3.655256707108103
A6BRC4D9NZJFK,B00005JPO1,3.0,4.581711915083968
A24IJY3V0804WJ,B004AE3QY4,3.0,4.097641058036457
AW3VZ5O895LRK,1559408758,5.0,5.24149843124789
A2OU415LB9I5J6,B002ZG983M,5.0,4.247501953775744
A39W3263A9HCMN,B00005JO20,5.0,4.368446150816089
ACMOLKXVKQ06Z,0792165020,5.0,4.23208602566788
A3HHQ7UIJJAOAV,0792844580,5.0,4.964099603004663
A36EW68H08UOCS,B000Q7ZNYU,4.0,4.1709974548954145
A3SHQXNOPZBJH,B0002ERXC2,5.0,3.9634631875855955
A3FUBUJAIGM87T,6300251969,1.0,2.132687871691937
A1J2931UBBJPXM,B00003CXSF,3.0,3.259447311006078
A2R1HAXRNU0QX7,B0000AZT76,4.0,3.3858254595442396
ATHTCOG6BB6WK,B005LAIGOQ,5.0,4.227779102120742
A1TO1P3NV7OAU6,B000WTLDPU,5.0,4.970930135854685
A3JADS9AZXTBAG,B000L212HC,5.0,3.4542509297526207
A36JN7CKOPEQAF,0788812408,4.0,4.652065263478112
A3MLO4GAD2O9DL,B0006Z2LGU,3.0,3.8876150431042835
A21VL7TF0TZ7KT,6300182193,4.0,4.127157822126181
A1TD9JUXG1DGW3,B00006JDVV,4.0,3.4870184136097078
AGG9C66TOLJZB,B00094AS9U,5.0,4.317661359002896
A3E5V5TSTAY3R9,B00005JKIR,5.0,4.230076303274771
A236SLHWWHU0CG,B00008DDVY,3.0,4.150554253882773
A1GPGBHBI6T2HJ,B001GCUNZI,3.0,3.7279821097539116
A3MWYPZBKL1NJ,B0007R4T3U,5.0,4.745182365185223
A329U9CDUPKXAC,B00003CWN2,5.0,3.7590657534424228
A39W3263A9HCMN,B0009X763C,5.0,2.3269572448948415
A2SQJPUCZNHMZE,B00C7C00XG,4.0,5.482595813060432
A1S1O3YT8NS68A,0792841638,4.0,4.2305536007231215
A1TU904JG5QQNY,0792845730,5.0,4.339274366474557
ABLBRUT8DALNN,6303443222,4.0,3.489313774290832
A185QFJRTB5W93,B0012QCZ5O,5.0,3.1084984550096983
A18BD98SU49UB7,6303212395,5.0,4.467300108448092
A2R6RA8FRBS608,6300181243,5.0,5.1141971748340795
A3KB1H0S7T6JX1,B00111YM5G,4.0,2.488958677005554
AKJ9MEE93DG5O,B00003CXFG,4.0,3.601250577076492
A15U64VGUV6RBF,B002ZG980U,5.0,4.371030991722388
A2HVL790PBWYTU,B000IFRT2O,3.0,4.459257552286131
A3RTG4U54DIKJQ,6301959728,4.0,3.851825364160392
A2JA59SICVG83V,B000035P6Z,5.0,5.281642192393661
A3M2WW0PO34B94,B00005JNQS,2.0,3.145901292591466
A2K271L58D0ACC,B00HLSW6TW,5.0,3.7090576610901547
AVIV26F6YMTT8,B002JCSWV6,5.0,4.0167239153007355
ASD4YBL5C9CV8,0790729717,5.0,3.903136254537702
A1FJIRW8MIQOLW,B005S9EL08,3.0,4.044954019699549
A2A6NH6DPE0VXR,B0000633ZP,4.0,3.8426092750278347
A3FUBUJAIGM87T,079284629X,1.0,2.0851273788317095
A3UPYGJKZ0XTU4,B00009ZPTY,3.0,3.606662591261853
A2UIXU97JYCPZG,B000M341QE,2.0,3.589883829243325
A1GSJ4TMAE2MYC,1419828371,3.0,3.6149636912839633
A1PASRZ81DY9C,0790743515,5.0,4.744865115882249
A1D1MIFRSG50Y3,B000CEXGAK,4.0,3.9311394844372742
AQ79DO3H5GRS2,B00005JNBQ,4.0,3.3788954819483052
A168VXSISJWQN9,6300151379,4.0,4.132798414211011
A2D7NX9ZYBJZ13,0792100085,5.0,4.73077080559805
A1RP6YCOS5VJ5I,B00003CY57,5.0,3.917738175052795
A3EZ8PVA3HLF13,B000NVT0SE,4.0,3.8085401257846345
A13IKSGDYNBNQS,B00005JMEW,4.0,4.100520741638776
A2IY9M330NKBW6,B009HIK3V2,2.0,3.16872089143461
A259F4J3QOBIUH,B00005JOKM,4.0,4.797957461533733
A96K1ZGW56S2I,B00005JNX0,4.0,3.856459984528705
AT6CZDCP4TRGA,B0000844I4,5.0,4.000927206987281
A2NX99GVAX4TRP,0790733390,3.0,3.7910837435679494
A1COG8T9MPP3KA,6305183260,3.0,2.8342007650829943
A18EGY287I9SLW,6303212263,5.0,5.416590937871723
AGOCUK7HRQ7P7,6302485010,4.0,3.784043258965591
A130KZO1FFDTP8,B00005JO28,4.0,3.9944408571213517
A8WXLST0944GZ,B0013ERFFU,2.0,2.539641421290559
AW99SBGWEXP0J,B00005JPS8,5.0,4.809312392552228
A3E73LG5CBQHWZ,B00005JON3,5.0,4.323201227861157
A3HD49D8511MFB,B0000CDRVU,3.0,2.644303838790661
A3HI2HBUS8MITB,6303626475,5.0,4.516744374195581
A20IIR0422G3A5,6300216810,5.0,4.89603929534647
ASKECFIDZOQJ7,B00275EHHS,4.0,3.933172102733857
A1NFV45J3MCC4E,0792844602,5.0,3.6782121084006763
A1RJXK6KF3LL5R,B0000897EE,5.0,4.125212732728229
A1X054KUYG5V,6301798759,2.0,3.6642939652109185
ADY68NOGVXJ9D,6301978013,4.0,4.302523956630449
A2O97GKCSISM3F,B001053038,4.0,3.7200020704880012
A3L577V8TY26GN,B0030E5NJ6,4.0,3.4997577071077597
A32B206L2SEXRA,B00005NKW0,5.0,4.368424312813762
A2YP1HYB6Q0JEQ,B0009IW894,5.0,5.010369512635886
ABO2ZI2Y5DQ9T,B000RGN2IY,3.0,2.646711903156097
A2HVL790PBWYTU,B00542PSY2,3.0,3.8044493906809165
A8X8D4BUY5DFU,B003Y5H5H4,5.0,4.474470033539278
A2DVFHG099GUGE,0792840119,2.0,2.078076562439149
A30TK6U7DNS82R,B000FFJYE8,5.0,4.336467627161699
AJKWF4W7QD4NS,630507755X,5.0,3.570624301059979
A37OY9KZMAONUE,6304546386,5.0,4.549749101435658
ACMFU7RUEFKIX,1417030321,2.0,3.324407876033222
A35ZK3M8L9JUPX,6304337183,5.0,5.065697256965034
AL7LEBKKW8XCC,630358490X,5.0,4.984011806450523
A106016KSI0YQ,0792843835,5.0,4.184914608818145
A3TJ5YMPM7KBRT,6304039530,5.0,4.834235416644491
A2MDKW2YLUM92L,0790748207,1.0,2.8544865387134246
AGZVS6M8XJGN6,6303977871,3.0,2.4210876999918893
A18S2VGUH9SCV5,B003626TNG,5.0,4.131474948718154
A3DSTOJPRMV674,0800187792,5.0,3.9262668501473796
A7Y6AVS576M03,B00005JNTI,4.0,3.648221349248621
A1JTTJ7M7EC7Q7,0783222734,5.0,4.887992924603204
A1PCQHQ6NPGL9F,B00005JLT5,5.0,4.876541651017772
A1FPFWDC1ASYNJ,B00014NEZI,4.0,3.3947787091615007
A232JQR4NBH9SX,B00003CXH0,2.0,4.435656097035272
A1T3GYPVHU0SRW,6302548195,5.0,4.545605881662692
A1TPW86OHXTXFC,B005S9ELVC,3.0,3.731241694016423
A3LOGB40YCC40F,B00005JNX0,1.0,2.9388201392227358
A2FPDWTD9AENVK,B002VKE0XA,4.0,4.138836364819972
A1YQ6QB2127AJ4,B000003KHS,5.0,5.27435022231208
A3H9PLV6L2S194,B005LAIH2W,5.0,4.670720839385421
A2SP52NH44LRDS,B00005JPXP,2.0,2.7152441959343814
A2WOJQ7BE0NL4M,6300182320,4.0,4.247801708694137
A659E0Y56MJNO,B008JFUN50,1.0,3.4456503712003785
A3T0OTH5072YRE,078321958X,3.0,3.608886033037571
ANCOMAI0I7LVG,B000YGGNLK,2.0,3.6406411725044094
A27VY7BUVD09I2,B00151QYXU,4.0,3.666339481333848
ABUZT5MJQZZP3,B000J103OI,1.0,4.762975199845015
A387BD735MI50R,B000PMLJMG,3.0,2.9797748959266555
A2LBG01YBSUP96,0783227507,4.0,3.4575823737186098
A18MBO1U4DPY20,B0021L8UPS,2.0,3.767820340352711
A2L4XGVPR42KHL,B00008YGRU,5.0,4.84307399324023
AUV0EFKWA46TX,B001GCUO0C,3.0,3.6673015173303543
A2DAHERP7HYJGO,B002ZG98FU,3.0,3.428578285937823
A1LYQL40IB7SBL,B009NNM828,4.0,3.3118365001218857
A2E1EFNIZL2FVA,6305492115,5.0,4.88418781290861
A3OVE04AUPODOT,B00B74MJOS,5.0,5.000009963967481
A1DRM3JV6T5O6P,6300213919,4.0,3.714355867679618
A3RNV9JA553B17,0790729385,1.0,4.690378221689282
A3I69IXPTDVKQF,B0009MAO3W,5.0,4.830082619764225
A95SF04RX9G8,B00000I1DU,3.0,3.8589219728392634
A370Z6I5GBWU44,0790729997,4.0,3.83495461506665
A2MHDZXWWF0VIN,6304406096,4.0,3.959430597711836
ACO20QL72D1E6,6304504012,4.0,4.638108105090663
A2DVMP8WRJ0XUR,0783227507,5.0,5.2470810114585325
A1WBJZ4DXQCM14,1582704414,1.0,2.8668002520424305
AYB3CG5IVMTSN,B00005JNP1,5.0,4.774888850283302
A14U40MX3CPO8Q,B00005T30L,5.0,4.791006917481437
A32BHDDDOLQUR8,B00005JMQY,5.0,4.086502306594608
A35YWA2V4QHOJ3,B00003CXIY,5.0,4.026694213922797
A2Q13PHEXGR48Q,6303192254,4.0,4.543650482281415
A22RY8N8CNDF3A,6305006598,1.0,3.6850723201767526
AJM37F8PBJXUX,6305438137,3.0,4.871118233531474
A18GP1PWVTKXQQ,B004A8ZWW4,2.0,2.562563135801363
A1T4JEK323BYYO,B0068RHSCW,5.0,4.5586941878632095
A3KF4IP2MUS8QQ,0783216084,5.0,5.095701225990936
A9ETYHQDJLAHZ,0790749653,5.0,4.979703296765342
A2EDZH51XHFA9B,B0000844LS,2.0,2.443942490201003
A1A2FQKRSD9GL9,6301066642,2.0,3.81808647926519
A1FDV3WPOHREY9,0792846109,5.0,5.033688094593911
A8WZ4YFQB77HC,B00188M5TM,5.0,4.085436441485171
A3QNDSQJFA360M,B00AW0KHTM,5.0,4.750259724279411
A3CN9CCJUNIPKT,B00005JLH0,5.0,3.6542018626604675
A32K4BV5DFG3KP,0800135954,4.0,3.720989319588308
A3EFT3OMWYR0C2,0790744473,5.0,4.407079503106533
A3425JKJH88RSJ,B002ZG99CC,5.0,2.832188637335019
A3EE0H0NWQ9QVL,B000QEIOSU,4.0,3.8019061147001514
A3RH3WU6VONA4W,630026923X,5.0,4.447614902344204
A2LUJINJYU5G9E,B00005JP28,2.0,2.641725112492408
ADLVFFE4VBT8,6305657939,2.0,4.259070964744163
A35FMDBNQ2SI52,0767824571,5.0,4.8912877538414765
A2NUHWMHA9XNKV,B00005JPXY,3.0,4.204270415057673
AQ2UN38CMK119,B00ALX3QBQ,4.0,4.162461516591842
AOTMP0OKJOUWI,B001FB4W0C,3.0,4.801219231982283
A1X1HUIZWIGK3D,B001QOGYAO,5.0,4.151903672161692
A3F3B6HY9RJI04,B0002I84N0,3.0,3.213646491729981
A1Y8IUMN7TBKS,0783234996,5.0,4.049229867290161
A2W00XKTTF1G0Z,B00K2CHWOI,3.0,4.623031977889718
A2ZVERVFM25MJT,078061755X,4.0,4.293615857794333
A3F2VVIQIY6U64,6303124798,4.0,4.092439070403159
A2ZB8B7VQONZA6,B001CTA1UM,4.0,3.6951290110320656
A35R8PJSEURHHF,B005TK22CU,2.0,2.4904995339455263
A2PA624DT1CXOS,B00175VSBC,4.0,4.235332670274771
A3TZB9SXJCFMFJ,079284677X,2.0,2.9417281043714234
A2JC55M4BFADBK,B000HEVZ9E,5.0,4.912903523316291
AGNOPNCN6FHB6,6300214044,3.0,3.382138449270614
A3PPXVR5J6U2JD,B000PE0G0A,3.0,3.525773791891172
A1RJXO99BU5ZU5,6303398375,5.0,3.6633981755438776
A2HW33PQSRHLNO,B000AXWHS0,1.0,4.094388330161102
AWG1LIHKVGMN4,1566053986,5.0,4.614096662884363
ANIMV3SPDD8SH,079073155X,3.0,3.527907051487702
A1LYQL40IB7SBL,B00DI0135K,3.0,2.120730623906575
A32F100XE57CUE,630557605X,5.0,4.267446005587506
A2N6K4RFSPY2GV,B002XTXFU8,4.0,4.381958736457415
A1R602SXNGOMJ4,B0007A0F4E,3.0,2.598623474308685
A141HP4LYPWMSR,B0010X73ZG,4.0,4.29541020959675
A2FOT0QE23VN6J,6305066825,4.0,2.5625265363673777
A25ACLV5KPB4W,B0000B00KB,3.0,2.2139021611228635
A39W3263A9HCMN,B00005JL3T,1.0,3.392756162061056
A2HVL790PBWYTU,B00005JPY0,5.0,5.004867178366295
A2T77ZRDKU6PA0,B0006UEVVS,5.0,4.420492249777971
A2N1R75FSRZZG8,0784011524,5.0,4.505714954848326
AC9RN6DJ953QY,B00CAATSME,4.0,3.244250645018223
ASDIF7S0U80CS,6301966988,5.0,4.815657070557824
AXHMUN6GC0WEH,1558808590,4.0,4.633886190510803
A3USRUCHAOC3MT,0783222734,5.0,5.190865155402843
AJ8TBV3FD6704,0788803743,5.0,4.401498959517595
A1FG91CM8221X1,B0002TT0MI,5.0,4.785566115451107
A2KI1SGCZT2OEI,6303153348,5.0,4.566816918755366
A3M5O6UHXO9IBU,B00000FZ5B,4.0,1.5844049877412185
A8M0UYU8ZFJ42,6300181472,5.0,4.81360503228427
A1AAN285FE45GP,0800125762,5.0,4.320354740493713
AC16NVPW23KGG,6302814669,4.0,4.558716418867927
A3UPYGJKZ0XTU4,B00005JLRZ,4.0,4.319905870292337
A3U5JCXIXTGSLN,0792838963,5.0,4.534584155727192
AWG2O9C42XW5G,B007EQR0D8,5.0,5.482460380652265
A2AV7Q95QGPTO0,B0009ULBGS,4.0,3.9971646225891457
A15YPJLKLZS0MK,6300214087,4.0,2.4686182196862436
A120GIT50UISJP,0790744295,4.0,4.231994981400105
A3J0KYP711KRV6,B007L6VR12,5.0,4.430084680097905
AT07UZQQR7ZEH,076780192X,5.0,4.867118642928386
A39YKEKCLUVL0L,0784011710,5.0,3.7488118558743926
A8X8D4BUY5DFU,6304293941,5.0,4.369406866856986
A3A81ZZ4ANLZ8G,B000006GDP,5.0,4.5910189059730975
AWG2O9C42XW5G,B004EPYZPS,5.0,4.747846097082783
AUDSM2CTLLW1Q,B00005JLTM,4.0,3.292673062781239
AER15RIMV8E6D,6302814391,1.0,3.1608685147243536
A3OMU7S8V7MML0,B00BEIYKDU,5.0,3.796014992837282
A2BH6HF3QVOUY9,B0002YLCFQ,5.0,3.4732970822650913
ALTNI5BAFUAQY,6301969294,1.0,2.556331412596293
A1NI0VOVXZBM7Y,B00005JN5T,2.0,4.620557552672202
A3TMC106MIY8S5,B00003CXUX,1.0,3.2143649790589937
A3W2UTN0BC4ZKD,6300151379,4.0,4.581320619708967
A2DAHERP7HYJGO,B005LAIHQS,4.0,3.99536404447981
A34SXB1Q7FQVN6,B001UNVDWA,5.0,3.1620342197171976
AMKZHBOK7VMQR,0783114729,5.0,4.543998809157324
A1VQBHHXIKHIGS,B0000VV4OK,5.0,3.816080764165755
AAQ9CPQNDWIW,B00092ZMDY,5.0,4.857200492473445
A25B1DF7H6KPRN,0790731894,3.0,4.15555078673783
A1OGORMOPYZ0PY,B003Y5H5HO,3.0,1.8778528356093993
A126KX6FVI4T66,B0001ZX0OC,3.0,3.1279353189435186
AIMR915K4YCN,6303219152,4.0,4.7320020959705635
A3AKPY4LXIC24O,078062162X,5.0,5.089786236264623
A2XRZV63X79YSJ,6305183260,4.0,3.8268165555987923
A17QWJEEELWETQ,B00005JPTK,2.0,3.2333200475807384
A39AWL2FKWDFK6,B00005JN5E,1.0,3.3158531400025315
A34W7QA4J5UTOR,0767805712,5.0,4.716056679024555
AIBDCIWC061A,B00AF6B22E,4.0,3.960343849071751
A2W8GURWX2CGQ6,6304400810,1.0,3.9824692678230442
A2NSEHGMUSE2U2,B00009MGEM,3.0,3.360531685571756
A92XVSV8LADWZ,B0001JXOUS,5.0,4.2051645472489705
A2DSXA1E02C86D,B000F7CECK,4.0,3.636155670145479
A2VD3CYOEMJ6SR,6305499071,3.0,4.139318969070609
A3V61K0EF38GP4,1415723702,4.0,3.7454045354219256
A2BNSD19Y3W94V,B0034G4OVS,4.0,2.849911353785067
A24GYTKSRBTR7P,6300184080,5.0,3.8087143052221206
A143P0NKQDNWYL,B00005JKYX,1.0,3.0853586220606126
A3VUO1LJGMSZQY,0792837614,5.0,4.66731939741941
A1LL3PF2OD3RUP,B008JFUUIA,5.0,4.45699573017275
AKMEY1BSHSDG7,B00004XMVA,4.0,4.475987108847368
A2XVRCU5DQBULH,6302380596,4.0,4.360926500844198
A3AOKQCH0YBZDS,B000YENUI6,2.0,3.9987951488681395
A12KC4IDE1EWA0,B002UOMGZQ,4.0,3.699975197088954
AT393OR1JTYNR,B00005JMJ4,1.0,1.6651230574626237
A3Q04XXGGED746,B000MQC9H4,4.0,4.149234057856244
A1D2C0WDCSHUWZ,6304039530,5.0,3.6583204338222766
