user,item,rating,prediction
A1XT8AJB7S9JJG,B0059XTUB8,4.0,3.8481466711200896
A3KY68OTSNHM3G,B00003CXZ1,4.0,4.328469724108778
ABM4K7QY8N4UZ,6304708432,5.0,4.149921108654517
A319YRDK8Y39N,B00006CXHU,4.0,3.923021842669134
A2FI3IJB2W4YJB,6304331851,5.0,3.6440147393944935
AIIR8E34EDKCQ,1415720584,5.0,3.5664550020240697
A6FXJ74CGS4EB,1573624039,5.0,3.5880754287220573
A3HJAIFRRFHUAB,B004BDOF1C,4.0,3.764991665780817
AD0J5KK4WQXNS,0783113145,4.0,4.294272782810067
A2X6GEC6LCDN4S,B0009S4J1O,5.0,4.736022549477488
A27H9DOUGY9FOS,156219464X,5.0,4.684885067216302
A2WX1UESDOLXRE,B000HCO87C,3.0,3.3455114526546224
AUSATFDSU2INS,B00006ADFO,2.0,3.1712193563367856
A31ARSC1LGY8WK,6301599896,4.0,4.199427493699099
AZFCS75RSV25W,0792140923,5.0,4.611172226533896
AAQ9CPQNDWIW,B001CIOCJ4,4.0,4.4519431692817975
AP3VHIZBRGO9X,B00005JLZK,4.0,3.6305913378892694
A1VF0102Z9VITO,6304240554,4.0,3.888124015224257
A3I9DM8V0M6U6H,6305238065,3.0,3.486962425603158
A331OF34UX4Y1K,B0002J4X3O,2.0,1.0000358891142684
A3RFXU3P0XKKF4,B0059XTUVI,2.0,2.8724157220600266
AJMU8VVFKMZI4,0800129806,3.0,3.070893473482424
A391RY3TA1MCVM,B004NJR4EO,2.0,2.4103369745559435
A2TAPSNKK9AFSQ,6301963725,5.0,4.632856349561478
A3GRANSGMYPX00,B00005JMG8,3.0,3.7294657187982536
A2FS6OGMZMALTD,B00005JKCH,3.0,3.7197714779931315
A2F1P10GGZ7K2T,B000BPK2IY,3.0,3.9330275258722556
AO1Z0TQWCRGL4,B00006A8T4,5.0,5.0910721948934485
A370Z6I5GBWU44,B001HN69AE,2.0,2.533754350758833
A19MMJMNCJEBTS,B002VPE1AW,5.0,4.654771632728359
AGZVS6M8XJGN6,6303990444,3.0,3.197538783637324
A3QZ81L3DIO5C1,6302035058,5.0,4.960447923154979
A10L8O1ZMUIMR2,B00005JL3T,5.0,4.082489516898251
A3DI1ZY8MNEAR5,B0001AVZ9Y,3.0,4.042854497846673
A2MYUI8IT6UBUU,0790729628,5.0,4.052468946563742
A3TZV5SXQ8F6ST,1417030976,4.0,4.182898376948176
A2M85JGCPOR97Y,B002ZG98J6,5.0,4.538093549328264
A29EEL0560NVG7,B000AQ69RM,1.0,1.561497555852465
AUS2EQT4NU3BF,B000AXWGRC,4.0,4.052752004449446
A28OB1QLXN5BM6,B0013XZ2QA,5.0,3.956825930894128
A10ODC971MDHV8,6300185125,5.0,5.250794487689334
A26BWRBPP4V2WF,B00080ZG10,4.0,3.666244329265951
A1YHKSTVSYEYTU,B0000639HN,5.0,4.420616197174742
A15YPJLKLZS0MK,B001TOD92C,3.0,3.3439134076058137
A1ME7N1ORVTEG5,B00DL477I0,5.0,4.211671381967354
A33CLVW2K7SL1P,B0007PICAI,4.0,3.3192685082276103
A1U360OMVQRPUB,B000GFLKEY,4.0,4.372296242695547
A2YVFPMTLCEOYP,0792845145,4.0,4.1605121963001945
AI345DWOQT367,B00005JLZK,3.0,3.20862964997401
A6ORKQ4CW15TY,B000BKVQRU,3.0,3.8939687901756224
A1BBT9XLKQDV81,B00005R87Q,5.0,4.1054560846019985
A1M9DQDGE07Q0U,6300181502,3.0,3.2920476730366595
AVF60NZ99H9D5,B0000VV4OK,4.0,3.0847275808552985
A1KL466UI2W31L,B00B52F278,5.0,5.001818074613596
ANCOMAI0I7LVG,0783230389,3.0,4.164842307659236
A18UBPBIKPQMPE,B0001JXOUS,3.0,3.118128827730621
A12X2J7AVZ04IQ,630401709X,5.0,5.06353434473012
AE9GUE3HHOX3U,076781777X,5.0,3.7973541473280856
AKMXCZXE0KD5H,0783230559,3.0,4.458955965072214
A3LZGLA88K0LA0,B000BYA5G4,3.0,3.8380302746674673
ABO2ZI2Y5DQ9T,B000068MBI,2.0,3.0112856819825353
A3MJOVF3SEYAB7,B000083C6I,4.0,3.1682747012858012
A1BVE2ZIBKJ7YI,B000VWYJ5Y,1.0,3.4576712105357688
A2ZHH7AK83JB5G,6300214257,5.0,4.023248539395563
A13E0ARAXI6KJW,0782006760,4.0,4.1063196502460615
A1RJXK6KF3LL5R,B00003CXSM,5.0,4.636105907345845
A4VH04TA14CPE,B002VL5BWS,2.0,2.678041970522848
A2UUP58XPQW3GF,B00005JNJV,4.0,4.580950274109163
A1L5FQ4OWCFL99,B005LAJ16I,5.0,4.285617846349467
A22BPC7LRSGSYQ,6300184935,5.0,4.221087945728757
A1TDB4WCNLVPMG,B000L212HC,5.0,3.6824321039418053
A1Z9OAK38PYOYY,B00006AGHD,1.0,3.4979937940095214
A2V1121177OVJ,B001DB6J82,5.0,5.2472061303918585
A3RYBMVQNIU3R1,B00005JKDQ,5.0,4.814524300028777
A2YNT4QDEQX30F,6304680724,4.0,4.1818457666721205
A2ZKI6P970YZQT,B001GCUO0C,5.0,3.7732617925437513
ASIA7V7CBSKD3,B0001MDP36,5.0,3.623638260333338
AYMZTWBG0V53W,B00000JXVQ,5.0,4.135840711204989
A6ADO7B6FUVN,B00005JKIO,3.0,2.556714588406456
A19HQVND02SRWE,6303407188,5.0,4.318034618678398
A38BQKP5SWQN5O,B008JFURII,1.0,3.549309311403721
A1P7CTV6PG9UGH,B00188NXN4,2.0,3.396143837278273
A1VAU4V7HOE90T,B00003CXRM,5.0,4.930884220385366
ANCOMAI0I7LVG,B002ZG99TA,4.0,3.0097458516715383
A152C8GYY25HAH,B00006JDVX,3.0,3.2396076667680314
A2F1P10GGZ7K2T,0788860704,4.0,4.030205929520126
AGZVS6M8XJGN6,1567301290,4.0,3.8986094335922736
ABO2ZI2Y5DQ9T,B001KEHAG2,4.0,3.980161917651304
A29TKSIWA3JKF3,B0001XAPZ6,5.0,4.25526655031287
A2LEIANN1UZTHP,B000AYEL4W,4.0,3.880875483432786
A3QQB445VTNQDA,6304509103,3.0,3.605313446349557
A2WRWK0ARXOFSZ,B001I9XOQ4,4.0,3.126345787329841
A3P7WNM0UHV4YQ,0767806239,2.0,1.8194947050678734
A3FSGTB2I12FHB,B0002KVUKM,5.0,3.826879625029268
A3UA046AA3DXFD,1573628131,1.0,4.071545675700223
A2RG6V2HH02U0M,B004L3AQLU,5.0,4.511125861594776
A294DWRBQUOIK4,6305365121,3.0,3.2533801645155562
A38TC59GM2WW1X,B00005JKVZ,5.0,5.008231485450059
A14GK0E64J0WAS,B00DL47RQ2,4.0,4.35903073366123
A3KMTOFTUUNFHG,6300247104,5.0,5.0598132326443395
AC62SNVRI158P,B0002IQMAM,3.0,4.086262330038429
A308X3FITWLF7W,6302380596,4.0,4.5834086943996315
AGQY11NLQJ2JL,B0015OKWKS,4.0,3.893536903691878
A12X2J7AVZ04IQ,B00005AFQ9,5.0,4.749740933385837
A2GA2SO3YK6CXI,B0006A9FIM,5.0,4.622043026059262
A1BE1OKY80FUBH,B000C3L27K,5.0,4.282809888734815
A1G5Q9HBN0EGDV,6301278410,5.0,5.186442013037267
A1KFBAPAKMEQUF,B001L2ZSKS,1.0,4.4800315999625555
A32ZOSZVX052IJ,B0006SSOHC,5.0,4.7868408630355574
A3LTZGHZBBBQX0,B0000399WC,4.0,4.617987224929304
A141HP4LYPWMSR,B0002V7TI8,2.0,4.17730914353129
A2Z5WEA0KOMN9G,0790701251,3.0,4.449976839196792
A3VHUQ85RH0BC3,6302544289,2.0,3.816750686497172
ARMG4L2GLW25A,6302814146,3.0,3.943507800453563
A1LIS4BFMI6C4A,B0000633ZP,4.0,2.737574036261329
A1TW9ZGRDQQZ2Y,B00094ARN2,5.0,3.8174708357484834
AJX8Q5CKA59DJ,B001GCUO5M,4.0,3.634895505917674
A6BRC4D9NZJFK,B00005JPO1,3.0,4.480067562658359
A24IJY3V0804WJ,B004AE3QY4,3.0,4.119142984562255
AW3VZ5O895LRK,1559408758,5.0,5.259940504811508
A2OU415LB9I5J6,B002ZG983M,5.0,4.28388044927581
A39W3263A9HCMN,B00005JO20,5.0,3.941108170368487
ACMOLKXVKQ06Z,0792165020,5.0,4.164967702086138
A3HHQ7UIJJAOAV,0792844580,5.0,4.948983503580682
A36EW68H08UOCS,B000Q7ZNYU,4.0,4.183698080506922
A3SHQXNOPZBJH,B0002ERXC2,5.0,4.048897755030415
A3FUBUJAIGM87T,6300251969,1.0,2.198607570773349
A1J2931UBBJPXM,B00003CXSF,3.0,3.254995122620856
A2R1HAXRNU0QX7,B0000AZT76,4.0,3.5179524534858406
ATHTCOG6BB6WK,B005LAIGOQ,5.0,4.209226953747279
A1TO1P3NV7OAU6,B000WTLDPU,5.0,4.9282987275402474
A3JADS9AZXTBAG,B000L212HC,5.0,3.481915939806994
A36JN7CKOPEQAF,0788812408,4.0,4.681320366069382
A3MLO4GAD2O9DL,B0006Z2LGU,3.0,3.8790678700855743
A21VL7TF0TZ7KT,6300182193,4.0,4.164760735037047
A1TD9JUXG1DGW3,B00006JDVV,4.0,3.5127307373233214
AGG9C66TOLJZB,B00094AS9U,5.0,4.262806559368263
A3E5V5TSTAY3R9,B00005JKIR,5.0,4.258233322701521
A236SLHWWHU0CG,B00008DDVY,3.0,4.144731941844481
A1GPGBHBI6T2HJ,B001GCUNZI,3.0,3.7385883063117533
A3MWYPZBKL1NJ,B0007R4T3U,5.0,4.692768886421888
A329U9CDUPKXAC,B00003CWN2,5.0,4.078132628822505
A39W3263A9HCMN,B0009X763C,5.0,2.3009161348740177
A2SQJPUCZNHMZE,B00C7C00XG,4.0,5.447813076419071
A1S1O3YT8NS68A,0792841638,4.0,4.253074175786528
A1TU904JG5QQNY,0792845730,5.0,4.225828695006614
ABLBRUT8DALNN,6303443222,4.0,3.5315771043972033
A185QFJRTB5W93,B0012QCZ5O,5.0,3.0886165139177164
A18BD98SU49UB7,6303212395,5.0,4.548039024545902
A2R6RA8FRBS608,6300181243,5.0,5.07497473087342
A3KB1H0S7T6JX1,B00111YM5G,4.0,2.5543877392904264
AKJ9MEE93DG5O,B00003CXFG,4.0,3.7167337375594185
A15U64VGUV6RBF,B002ZG980U,5.0,4.327530824170276
A2HVL790PBWYTU,B000IFRT2O,3.0,4.445333562861547
A3RTG4U54DIKJQ,6301959728,4.0,3.8539624210991605
A2JA59SICVG83V,B000035P6Z,5.0,5.250890146381193
A3M2WW0PO34B94,B00005JNQS,2.0,3.092623146665638
A2K271L58D0ACC,B00HLSW6TW,5.0,3.6968392847177904
AVIV26F6YMTT8,B002JCSWV6,5.0,4.095182407710045
ASD4YBL5C9CV8,0790729717,5.0,4.109388230257332
A1FJIRW8MIQOLW,B005S9EL08,3.0,3.9726475959526537
A2A6NH6DPE0VXR,B0000633ZP,4.0,3.7327954113159505
A3FUBUJAIGM87T,079284629X,1.0,2.029655705293659
A3UPYGJKZ0XTU4,B00009ZPTY,3.0,3.5999799082657153
A2UIXU97JYCPZG,B000M341QE,2.0,3.642472995064353
A1GSJ4TMAE2MYC,1419828371,3.0,3.7763278154962125
A1PASRZ81DY9C,0790743515,5.0,4.243959503886876
A1D1MIFRSG50Y3,B000CEXGAK,4.0,3.926634615971739
AQ79DO3H5GRS2,B00005JNBQ,4.0,3.3414996784987805
A168VXSISJWQN9,6300151379,4.0,4.064544986289589
A2D7NX9ZYBJZ13,0792100085,5.0,4.71384915447263
A1RP6YCOS5VJ5I,B00003CY57,5.0,3.9306353556585445
A3EZ8PVA3HLF13,B000NVT0SE,4.0,4.0668740788476265
A13IKSGDYNBNQS,B00005JMEW,4.0,4.160806741358649
A2IY9M330NKBW6,B009HIK3V2,2.0,3.1840880198767847
A259F4J3QOBIUH,B00005JOKM,4.0,4.811220868361701
A96K1ZGW56S2I,B00005JNX0,4.0,3.8476558591129977
AT6CZDCP4TRGA,B0000844I4,5.0,3.963185690543939
A2NX99GVAX4TRP,0790733390,3.0,3.82679463170499
A1COG8T9MPP3KA,6305183260,3.0,2.8952865491877278
A18EGY287I9SLW,6303212263,5.0,5.376120708922664
AGOCUK7HRQ7P7,6302485010,4.0,3.763002600615684
A130KZO1FFDTP8,B00005JO28,4.0,4.0030400594851345
A8WXLST0944GZ,B0013ERFFU,2.0,2.574237138680526
AW99SBGWEXP0J,B00005JPS8,5.0,4.799060943632103
A3E73LG5CBQHWZ,B00005JON3,5.0,3.872329703594315
A3HD49D8511MFB,B0000CDRVU,3.0,2.6865755504894855
A3HI2HBUS8MITB,6303626475,5.0,4.550598767096552
A20IIR0422G3A5,6300216810,5.0,4.740114783595445
ASKECFIDZOQJ7,B00275EHHS,4.0,3.9292116143891764
A1NFV45J3MCC4E,0792844602,5.0,3.689144243819155
A1RJXK6KF3LL5R,B0000897EE,5.0,4.165083410316403
A1X054KUYG5V,6301798759,2.0,3.6098157623634384
ADY68NOGVXJ9D,6301978013,4.0,4.284442145953488
A2O97GKCSISM3F,B001053038,4.0,3.640015911831128
A3L577V8TY26GN,B0030E5NJ6,4.0,3.4633503695626184
A32B206L2SEXRA,B00005NKW0,5.0,4.369124146630906
A2YP1HYB6Q0JEQ,B0009IW894,5.0,4.956326619725621
ABO2ZI2Y5DQ9T,B000RGN2IY,3.0,2.785431567887385
A2HVL790PBWYTU,B00542PSY2,3.0,3.788762932944081
A8X8D4BUY5DFU,B003Y5H5H4,5.0,4.452659495326777
A2DVFHG099GUGE,0792840119,2.0,2.1037838712717094
A30TK6U7DNS82R,B000FFJYE8,5.0,4.461523668321359
AJKWF4W7QD4NS,630507755X,5.0,3.618428272635047
A37OY9KZMAONUE,6304546386,5.0,4.532391055373978
ACMFU7RUEFKIX,1417030321,2.0,3.394935858952134
A35ZK3M8L9JUPX,6304337183,5.0,5.057238082790592
AL7LEBKKW8XCC,630358490X,5.0,4.966685439186132
A106016KSI0YQ,0792843835,5.0,4.164611360820199
A3TJ5YMPM7KBRT,6304039530,5.0,4.8063057890339
A2MDKW2YLUM92L,0790748207,1.0,2.8514779849625285
AGZVS6M8XJGN6,6303977871,3.0,2.4236990789680943
A18S2VGUH9SCV5,B003626TNG,5.0,4.091770953758213
A3DSTOJPRMV674,0800187792,5.0,3.9455277418931636
A7Y6AVS576M03,B00005JNTI,4.0,3.7177506920428898
A1JTTJ7M7EC7Q7,0783222734,5.0,4.854287730856501
A1PCQHQ6NPGL9F,B00005JLT5,5.0,4.787795220390076
A1FPFWDC1ASYNJ,B00014NEZI,4.0,3.427265231326739
A232JQR4NBH9SX,B00003CXH0,2.0,4.486647217165155
A1T3GYPVHU0SRW,6302548195,5.0,4.568187435031658
A1TPW86OHXTXFC,B005S9ELVC,3.0,3.765129784474133
A3LOGB40YCC40F,B00005JNX0,1.0,3.2100091867283242
A2FPDWTD9AENVK,B002VKE0XA,4.0,4.178101811869927
A1YQ6QB2127AJ4,B000003KHS,5.0,5.27552552591726
A3H9PLV6L2S194,B005LAIH2W,5.0,4.697135629844202
A2SP52NH44LRDS,B00005JPXP,2.0,2.2166306412634613
A2WOJQ7BE0NL4M,6300182320,4.0,4.304006650142038
A659E0Y56MJNO,B008JFUN50,1.0,3.5001160973011345
A3T0OTH5072YRE,078321958X,3.0,3.54821354795599
ANCOMAI0I7LVG,B000YGGNLK,2.0,3.6391220215764903
A27VY7BUVD09I2,B00151QYXU,4.0,3.6719854846071502
ABUZT5MJQZZP3,B000J103OI,1.0,4.744748163494353
A387BD735MI50R,B000PMLJMG,3.0,3.151519673802659
A2LBG01YBSUP96,0783227507,4.0,3.512917142392176
A18MBO1U4DPY20,B0021L8UPS,2.0,3.7625091778848088
A2L4XGVPR42KHL,B00008YGRU,5.0,4.839436021935153
AUV0EFKWA46TX,B001GCUO0C,3.0,3.6179721466167467
A2DAHERP7HYJGO,B002ZG98FU,3.0,3.280865483348044
A1LYQL40IB7SBL,B009NNM828,4.0,3.4690332956561982
A2E1EFNIZL2FVA,6305492115,5.0,4.829582968627712
A3OVE04AUPODOT,B00B74MJOS,5.0,4.999959656423384
A1DRM3JV6T5O6P,6300213919,4.0,3.794234654565092
A3RNV9JA553B17,0790729385,1.0,4.739984108448724
A3I69IXPTDVKQF,B0009MAO3W,5.0,4.810057157828172
A95SF04RX9G8,B00000I1DU,3.0,3.892137465374355
A370Z6I5GBWU44,0790729997,4.0,3.814586148327741
A2MHDZXWWF0VIN,6304406096,4.0,3.9482022563483135
ACO20QL72D1E6,6304504012,4.0,4.62051451484722
A2DVMP8WRJ0XUR,0783227507,5.0,5.217141546452611
A1WBJZ4DXQCM14,1582704414,1.0,2.633468597477102
AYB3CG5IVMTSN,B00005JNP1,5.0,4.7644134242843625
A14U40MX3CPO8Q,B00005T30L,5.0,4.792031753261611
A32BHDDDOLQUR8,B00005JMQY,5.0,4.126925531834391
A35YWA2V4QHOJ3,B00003CXIY,5.0,4.095986870430341
A2Q13PHEXGR48Q,6303192254,4.0,4.523659299815008
A22RY8N8CNDF3A,6305006598,1.0,3.4472422240958256
AJM37F8PBJXUX,6305438137,3.0,4.843629319047875
A18GP1PWVTKXQQ,B004A8ZWW4,2.0,2.579042545030635
A1T4JEK323BYYO,B0068RHSCW,5.0,4.552339272988295
A3KF4IP2MUS8QQ,0783216084,5.0,5.108214671619423
A9ETYHQDJLAHZ,0790749653,5.0,4.960750976354452
A2EDZH51XHFA9B,B0000844LS,2.0,2.5342859372603987
A1A2FQKRSD9GL9,6301066642,2.0,3.8205927254852234
A1FDV3WPOHREY9,0792846109,5.0,4.572211966776206
A8WZ4YFQB77HC,B00188M5TM,5.0,4.092026337356548
A3QNDSQJFA360M,B00AW0KHTM,5.0,4.741032512464194
A3CN9CCJUNIPKT,B00005JLH0,5.0,3.671218325876045
A32K4BV5DFG3KP,0800135954,4.0,3.7383431803714435
A3EFT3OMWYR0C2,0790744473,5.0,4.37583620477968
A3425JKJH88RSJ,B002ZG99CC,5.0,2.8400167772216007
A3EE0H0NWQ9QVL,B000QEIOSU,4.0,3.823046632502466
A3RH3WU6VONA4W,630026923X,5.0,4.435912909422077
A2LUJINJYU5G9E,B00005JP28,2.0,2.6940628469526486
ADLVFFE4VBT8,6305657939,2.0,4.248698834107753
A35FMDBNQ2SI52,0767824571,5.0,4.916023509749947
A2NUHWMHA9XNKV,B00005JPXY,3.0,4.199457050274806
AQ2UN38CMK119,B00ALX3QBQ,4.0,4.131737371417649
AOTMP0OKJOUWI,B001FB4W0C,3.0,4.800877686076113
A1X1HUIZWIGK3D,B001QOGYAO,5.0,4.191200927621384
A3F3B6HY9RJI04,B0002I84N0,3.0,3.0696327220437007
A1Y8IUMN7TBKS,0783234996,5.0,4.084887723066199
A2W00XKTTF1G0Z,B00K2CHWOI,3.0,4.633306749462414
A2ZVERVFM25MJT,078061755X,4.0,4.260139270202679
A3F2VVIQIY6U64,6303124798,4.0,4.067446194540983
A2ZB8B7VQONZA6,B001CTA1UM,4.0,3.6494259642347164
A35R8PJSEURHHF,B005TK22CU,2.0,2.488554074230552
A2PA624DT1CXOS,B00175VSBC,4.0,4.18011191068347
A3TZB9SXJCFMFJ,079284677X,2.0,2.9838396644633316
A2JC55M4BFADBK,B000HEVZ9E,5.0,4.939630431047808
AGNOPNCN6FHB6,6300214044,3.0,3.334599648419635
A3PPXVR5J6U2JD,B000PE0G0A,3.0,3.39745030540607
A1RJXO99BU5ZU5,6303398375,5.0,3.6520923284185054
A2HW33PQSRHLNO,B000AXWHS0,1.0,3.8082350051121976
AWG1LIHKVGMN4,1566053986,5.0,4.666518657567682
ANIMV3SPDD8SH,079073155X,3.0,3.439940470559161
A1LYQL40IB7SBL,B00DI0135K,3.0,2.1901982431446294
A32F100XE57CUE,630557605X,5.0,4.289322385657233
A2N6K4RFSPY2GV,B002XTXFU8,4.0,4.378232785293614
A1R602SXNGOMJ4,B0007A0F4E,3.0,2.6399736939409855
A141HP4LYPWMSR,B0010X73ZG,4.0,4.150609312643693
A2FOT0QE23VN6J,6305066825,4.0,2.7391564423640196
A25ACLV5KPB4W,B0000B00KB,3.0,2.249504022207227
A39W3263A9HCMN,B00005JL3T,1.0,3.019962726506433
A2HVL790PBWYTU,B00005JPY0,5.0,5.045411413664828
A2T77ZRDKU6PA0,B0006UEVVS,5.0,4.440579152257343
A2N1R75FSRZZG8,0784011524,5.0,4.527665227634243
AC9RN6DJ953QY,B00CAATSME,4.0,3.257969181306851
ASDIF7S0U80CS,6301966988,5.0,4.854800354640127
AXHMUN6GC0WEH,1558808590,4.0,4.615137533938798
A3USRUCHAOC3MT,0783222734,5.0,5.088406428995835
AJ8TBV3FD6704,0788803743,5.0,4.3727203442322695
A1FG91CM8221X1,B0002TT0MI,5.0,4.797916377497642
A2KI1SGCZT2OEI,6303153348,5.0,4.545428086997892
A3M5O6UHXO9IBU,B00000FZ5B,4.0,1.7347903437795469
A8M0UYU8ZFJ42,6300181472,5.0,4.779690717076515
A1AAN285FE45GP,0800125762,5.0,4.340415015605927
AC16NVPW23KGG,6302814669,4.0,4.571405244269853
A3UPYGJKZ0XTU4,B00005JLRZ,4.0,4.288410504609906
A3U5JCXIXTGSLN,0792838963,5.0,4.489722239893806
AWG2O9C42XW5G,B007EQR0D8,5.0,5.468044931502736
A2AV7Q95QGPTO0,B0009ULBGS,4.0,3.9678997701921705
A15YPJLKLZS0MK,6300214087,4.0,2.9496393857298386
A120GIT50UISJP,0790744295,4.0,4.241077708049387
A3J0KYP711KRV6,B007L6VR12,5.0,4.30706952032851
AT07UZQQR7ZEH,076780192X,5.0,4.870349439322338
A39YKEKCLUVL0L,0784011710,5.0,3.7818220444923543
A8X8D4BUY5DFU,6304293941,5.0,4.419444664710914
A3A81ZZ4ANLZ8G,B000006GDP,5.0,4.6138417573124375
AWG2O9C42XW5G,B004EPYZPS,5.0,4.736001951412959
AUDSM2CTLLW1Q,B00005JLTM,4.0,3.3307063040836877
AER15RIMV8E6D,6302814391,1.0,3.0455996165030728
A3OMU7S8V7MML0,B00BEIYKDU,5.0,3.6829323925838477
A2BH6HF3QVOUY9,B0002YLCFQ,5.0,3.610301936100135
ALTNI5BAFUAQY,6301969294,1.0,2.488207530853063
A1NI0VOVXZBM7Y,B00005JN5T,2.0,3.5109189036601647
A3TMC106MIY8S5,B00003CXUX,1.0,3.2766262957228247
A3W2UTN0BC4ZKD,6300151379,4.0,4.553155151284478
A2DAHERP7HYJGO,B005LAIHQS,4.0,4.052483198396013
A34SXB1Q7FQVN6,B001UNVDWA,5.0,3.153484175655294
AMKZHBOK7VMQR,0783114729,5.0,4.5251299291059635
A1VQBHHXIKHIGS,B0000VV4OK,5.0,3.6348402106349136
AAQ9CPQNDWIW,B00092ZMDY,5.0,4.826539660389809
A25B1DF7H6KPRN,0790731894,3.0,4.056015498120384
A1OGORMOPYZ0PY,B003Y5H5HO,3.0,2.0313987558248887
A126KX6FVI4T66,B0001ZX0OC,3.0,3.142572411746277
AIMR915K4YCN,6303219152,4.0,4.738160073766603
A3AKPY4LXIC24O,078062162X,5.0,5.0024812451794
A2XRZV63X79YSJ,6305183260,4.0,3.856874958682762
A17QWJEEELWETQ,B00005JPTK,2.0,3.1226318755312206
A39AWL2FKWDFK6,B00005JN5E,1.0,3.361772485185777
A34W7QA4J5UTOR,0767805712,5.0,4.734474955737881
AIBDCIWC061A,B00AF6B22E,4.0,3.8567557672307484
A2W8GURWX2CGQ6,6304400810,1.0,3.993025251704214
A2NSEHGMUSE2U2,B00009MGEM,3.0,3.3370650530879136
A92XVSV8LADWZ,B0001JXOUS,5.0,4.164331980537344
A2DSXA1E02C86D,B000F7CECK,4.0,3.9201815208999116
A2VD3CYOEMJ6SR,6305499071,3.0,4.148696489962905
A3V61K0EF38GP4,1415723702,4.0,3.888461273905436
A2BNSD19Y3W94V,B0034G4OVS,4.0,2.9410964778432116
A24GYTKSRBTR7P,6300184080,5.0,3.742253487881462
A143P0NKQDNWYL,B00005JKYX,1.0,3.141470958720285
A3VUO1LJGMSZQY,0792837614,5.0,4.682809438126882
A1LL3PF2OD3RUP,B008JFUUIA,5.0,4.430605152799483
AKMEY1BSHSDG7,B00004XMVA,4.0,4.477855324592212
A2XVRCU5DQBULH,6302380596,4.0,4.332244354812908
A3AOKQCH0YBZDS,B000YENUI6,2.0,4.262572063170567
A12KC4IDE1EWA0,B002UOMGZQ,4.0,3.776141241470535
AT393OR1JTYNR,B00005JMJ4,1.0,1.426956070488909
A3Q04XXGGED746,B000MQC9H4,4.0,4.163190907873539
A1D2C0WDCSHUWZ,6304039530,5.0,3.6012379607484
A23MZ5EULW2GHH,B0000CBY1U,4.0,2.1394276718986363
